,ID,ParentID,Timestamp,Username,Comment,LikeCount,ReplyCount,Date,Comment_clean,Comment_size,Sentiment,Confidence
16384,UgyPY5ZcXbRLnhKt9D54AaABAg,,2023-03-14T07:03:18Z,@wizdan3919,"Muthe
Marsha
Kathrin
Freya
Ashel

Gokss",7,0,2023-03-14T07:03:18Z,Muthe Marsha Kathrin Freya Ashel Gokss,39,neutral,0.7958662509918213
16385,UgyhoFtcbos9VVZQOMp4AaABAg,,2023-03-14T07:02:50Z,@shifathahira8910,aaa keren bgt🥹🫶🏻,7,0,2023-03-14T07:02:50Z,aaa keren bgt,16,positive,0.9966149926185608
16472,UgzkpfLkOFQGj3JYMEB4AaABAg,,2023-03-14T06:45:15Z,@NewDimension7,"WA h MUSicnya keren
Lagunya bagus sekali, dancenya keren. Visualisasinya keren banget.",7,0,2023-03-14T06:45:15Z,"WA h MUSicnya keren Lagunya bagus sekali, dancenya keren. Visualisasinya keren banget.",86,positive,0.9977553486824036
16489,UgyrEVjS85JNAM6hjnp4AaABAg,,2023-03-14T06:42:58Z,@anggiekawiguna514,OMG JKT😳❤️❤️❤️,7,0,2023-03-14T06:42:58Z,OMG JKT,14,neutral,0.5241451263427734
16510,UgwTgj6GKxZ2qaJT2HZ4AaABAg,,2023-03-14T06:39:02Z,@salasiahasyiah9882,Marshapp😍,7,0,2023-03-14T06:39:02Z,Marshapp,9,neutral,0.7937293648719788
16512,UgynncG-YSlCRFyzU6F4AaABAg,,2023-03-14T06:38:27Z,@rikifebrian906,Berani tampil beda,7,0,2023-03-14T06:38:27Z,Berani tampil beda,18,positive,0.9823910593986511
16543,UgyrxEqhij-nZAQx-7N4AaABAg,,2023-03-14T06:33:48Z,@joshjoshuchan1140,Gila takut bgt trending 2 overal dan trending 8 music,7,0,2023-03-14T06:33:48Z,Gila takut bgt trending 2 overal dan trending 8 music,53,negative,0.996715784072876
16708,Ugy9vyBUcM9NWGFZMKF4AaABAg,,2023-03-14T06:13:09Z,@enisugiati6377,"Beuuhhhh Trending 2
Mantappp JKT",7,0,2023-03-14T06:13:09Z,Beuuhhhh Trending 2 Mantappp JKT,32,positive,0.9955827593803406
16709,Ugyk1DILTIv1lcVYRrF4AaABAg,,2023-03-14T06:13:04Z,@enisugiati6377,"Beuuhhhh Trending 2
Mantappp JKT",7,0,2023-03-14T06:13:04Z,Beuuhhhh Trending 2 Mantappp JKT,32,positive,0.9955827593803406
16873,UgyVpJKNJRgx4Nlmh4l4AaABAg,,2023-03-14T05:48:18Z,@farhansaja1185,"wkwkwk trending 2 dong, mantap dah 🤣",7,0,2023-03-14T05:48:18Z,"wkwkwk trending 2 dong, mantap dah",36,positive,0.9797828793525696
16875,UgwygIAfWmsP2NbSLxN4AaABAg,,2023-03-14T05:47:21Z,@berto7x85,Thumbnail nya bagus.. dan bikin org penasaran. Selain emang videonya yg jg keren dan keluar dr pakem. Good job JOT dan all members🤓😍💯,7,0,2023-03-14T05:47:21Z,Thumbnail nya bagus.. dan bikin org penasaran. Selain emang videonya yg jg keren dan keluar dr pakem. Good job JOT dan all members,133,positive,0.9966795444488525
16908,Ugw3z3MG89ydLH3J13t4AaABAg,,2023-03-14T05:38:50Z,@johanafandi11,TRENDING 2 😂,7,0,2023-03-14T05:38:50Z,TRENDING 2,12,positive,0.4502829909324646
16927,UgwBFxhHJqFJL4jgkJl4AaABAg,,2023-03-14T05:34:15Z,@adiyanzein2319,Nah gini ni manteb. Selalu inofativ,7,0,2023-03-14T05:34:15Z,Nah gini ni manteb. Selalu inofativ,35,positive,0.9465814828872681
16928,Ugw42alSR9ZpT0Ohfmt4AaABAg,,2023-03-14T05:34:08Z,@mninsyos,"Damn udh kutebak ini Matcha ku, Marsha Marsha Marsha ikzz 🥵",7,0,2023-03-14T05:34:08Z,"Damn udh kutebak ini Matcha ku, Marsha Marsha Marsha ikzz",59,negative,0.9554164409637451
16954,UgwAV9UJRdUPJPvBOe54AaABAg,,2023-03-14T05:27:20Z,@kawiriwianto2924,Pak ustad lihat ini pak ustad,7,0,2023-03-14T05:27:20Z,Pak ustad lihat ini pak ustad,29,neutral,0.898281991481781
17049,Ugx5nRPfTr58ihb6VzF4AaABAg,,2023-03-14T05:19:12Z,@alvin_aha,"setelah melihat beberapa kali jadi udah biasa, ga kaget",7,0,2023-03-14T05:19:12Z,"setelah melihat beberapa kali jadi udah biasa, ga kaget",55,positive,0.9599610567092896
17059,UgwFJrbTDQ1ZaXbGibx4AaABAg,,2023-03-14T05:17:38Z,@ziahjipe,Udh 9 ahahaha,7,0,2023-03-14T05:17:38Z,Udh 9 ahahaha,13,positive,0.6246204972267151
17065,Ugzg43U4l20Acz6_MAl4AaABAg,,2023-03-14T05:16:29Z,@UltraRiderman-bo2so,Keren banget 🔥🥵❤️😘,7,0,2023-03-14T05:16:29Z,Keren banget,18,positive,0.997103750705719
17077,Ugyg7xHtlVnRHBQVxLx4AaABAg,,2023-03-14T05:13:35Z,@nurarahmi2354,"Pengen dehh dibuatin MV lagu ""berikanlah cokelat dgn bibir"" mau tau reaksi klian smua gmn wkwk 🤣🤣",7,0,2023-03-14T05:13:35Z,"Pengen dehh dibuatin MV lagu ""berikanlah cokelat dgn bibir"" mau tau reaksi klian smua gmn wkwk",97,positive,0.43168720602989197
17097,UgwpfXgg7ssx1EUlKUh4AaABAg,,2023-03-14T05:09:14Z,@keiralionel,haremnya macha ini mah wkwkw,7,0,2023-03-14T05:09:14Z,haremnya macha ini mah wkwkw,28,negative,0.9711580872535706
17134,UgxbWHLjsaDTrjZOWLt4AaABAg,,2023-03-14T05:03:26Z,@haaraa11,Good job girls❤️❤️,7,0,2023-03-14T05:03:26Z,Good job girls,18,positive,0.9913316965103149
17372,Ugw9Wh3XhuKEOGOSCgp4AaABAg,,2023-03-14T03:59:47Z,@Chi.be69,"Tolong yang komen. 
 Komennya yang membangun motivasi agar JKT48 dan member bisa termotivasi dan semangat untuk membuat karya yg keren dan bagus",7,0,2023-03-14T07:11:31Z,Tolong yang komen. Komennya yang membangun motivasi agar JKT48 dan member bisa termotivasi dan semangat untuk membuat karya yg keren dan bagus,144,positive,0.9729250073432922
17455,UgwrRr8yT4g13VRPyll4AaABAg,,2023-03-14T03:29:57Z,@mamahdedeh6929,"Baru kali ini trending malah jd takut. biasanya klo ada mv, menggebu2 pengen trending 🤣😭",7,0,2023-03-14T03:29:57Z,"Baru kali ini trending malah jd takut. biasanya klo ada mv, menggebu2 pengen trending",88,negative,0.995661199092865
17704,Ugx27Z3fxW1mVMZIO7N4AaABAg,,2023-03-14T02:26:51Z,@kakki_haruka_daisuki,"Nih lagu enak banget, persetan dengan haters !",7,0,2023-03-14T02:26:51Z,"Nih lagu enak banget, persetan dengan haters !",46,positive,0.9864464998245239
17705,Ugxf3ydQbj8ZPIgVzH54AaABAg,,2023-03-14T02:26:47Z,@arwic5063,Putri Marsha dari Kerajaan Bulan yang sedang gundah datang ke taman rahasia milik empat penyihir wanita yang penuh tipu daya..,7,0,2023-03-14T02:26:47Z,Putri Marsha dari Kerajaan Bulan yang sedang gundah datang ke taman rahasia milik empat penyihir wanita yang penuh tipu daya..,126,negative,0.6259077191352844
18115,UgzF9smD1Z0KzxhJYAJ4AaABAg,,2023-03-14T00:30:15Z,@juliansyahh112,"Muthee aku padamu ❤❤❤
Congrats JKT48 atas mini albumnya",7,0,2023-03-14T00:30:15Z,Muthee aku padamu Congrats JKT48 atas mini albumnya,55,neutral,0.5286222100257874
18276,UgxNgTKBwSNdS_UVHh54AaABAg,,2023-03-13T23:52:35Z,@matoa8795,marhaban ya ramadan,7,0,2023-03-13T23:52:35Z,marhaban ya ramadan,19,negative,0.8209953904151917
18649,UgxM01gmimG06qEcssx4AaABAg,,2023-03-13T20:49:08Z,@awduh6896,Keren skrg trending 19 musik!,7,0,2023-03-13T20:49:08Z,Keren skrg trending 19 musik!,29,positive,0.9662801027297974
18671,Ugw30mh9l41MLGCFw6Z4AaABAg,,2023-03-13T20:20:01Z,@acanhade5378,"maunya sih green flash atau boku no eureka (versi rame rame) yg ada mvnya.  

tapi, gw tau gw ngeherapin hal yg ga mungkin. jd yaudah
terserah lu aja",7,0,2023-03-13T20:20:01Z,"maunya sih green flash atau boku no eureka (versi rame rame) yg ada mvnya. tapi, gw tau gw ngeherapin hal yg ga mungkin. jd yaudah terserah lu aja",149,neutral,0.6098803877830505
18682,UgyVo1JCepW4dVSecjx4AaABAg,,2023-03-13T20:05:37Z,@justinbahtiar8487,Semua center nya….❤,7,0,2023-03-13T20:05:37Z,Semua center nya.,19,neutral,0.9447908401489258
18792,UgyrMQPIFme5lPJmgqx4AaABAg,,2023-03-13T19:17:50Z,@fland991,Baru kali ini pengen gak usah trending aja ngeri di hujat orang awam 😔😔😔,7,0,2023-03-13T19:17:50Z,Baru kali ini pengen gak usah trending aja ngeri di hujat orang awam,72,negative,0.9969504475593567
18814,Ugx3An-lVRfCVytsT7x4AaABAg,,2023-03-13T19:06:07Z,@zaskiawidimelodyna_,HOI HOI HOIII INI KENAPA KERENNN BGTTT JEKETIII ?!?!?!,7,0,2023-03-13T19:06:07Z,HOI HOI HOIII INI KENAPA KERENNN BGTTT JEKETIII ?!?!?!,54,positive,0.9264860153198242
18978,UgzVA9T_1HGfBxJ5C7F4AaABAg,,2023-03-13T18:17:58Z,@unyilzye2815,Omo omoo sangadd tidak ramah di lihat pd bulan ramadhan wkwkwk luv <3 <3 <3 <3 <3,7,0,2023-03-13T18:17:58Z,Omo omoo sangadd tidak ramah di lihat pd bulan ramadhan wkwkwk luv <3 <3 <3 <3 <3,81,negative,0.9980456829071045
18986,Ugzo7A0qw5JI9gbZGEt4AaABAg,,2023-03-13T18:15:48Z,@krishnaadityas,maju terus sanggar tari ibukota 🔥🔥🔥🔥,7,0,2023-03-13T18:15:48Z,maju terus sanggar tari ibukota,36,positive,0.9549471139907837
18987,UgzCtKrshdK3-Th-IZB4AaABAg,,2023-03-13T18:15:05Z,@hendraaa3961,Abs nya marsha🔥,7,0,2023-03-13T18:15:05Z,Abs nya marsha,15,neutral,0.8317733407020569
19005,UgwmsA5JX60ZK1z-bDh4AaABAg,,2023-03-13T18:05:56Z,@trisyaa37,Sumpah ini kata gua paling terkeren dari yang lain,7,0,2023-03-13T18:05:56Z,Sumpah ini kata gua paling terkeren dari yang lain,50,positive,0.991135835647583
19019,UgxxAPWeKAtqAtUJLbF4AaABAg,,2023-03-13T18:01:08Z,@hideandseek6091,TEATRIKAL NYA DAPAT BANGETT 😭😭😭,7,0,2023-03-13T18:01:08Z,TEATRIKAL NYA DAPAT BANGETT,31,positive,0.9945330619812012
19033,UgwyoWFgJqDpHpKhbjx4AaABAg,,2023-03-13T18:00:03Z,@najamjones4523,Tolong sesak dada gua,7,0,2023-03-13T18:00:03Z,Tolong sesak dada gua,21,negative,0.9951626062393188
19035,UgyV6dELdE8_kT5HIh94AaABAg,,2023-03-13T17:58:54Z,@shyllanatasya7376,Apaan ini  OMG😱😱😱😱,7,0,2023-03-13T17:58:54Z,Apaan ini OMG,18,negative,0.996683657169342
19041,UgwY4yVnhxw9z1daZJ94AaABAg,,2023-03-13T17:55:08Z,@moracle3991,"Udah oke editing lighting tapi kenapa harus member bocah sih? Kalaupun mau yang masih kecil jangan pake konsep dewasa, sebagai fans bingung gak bisa promosiin video ini ke awam",7,0,2023-03-13T17:55:08Z,"Udah oke editing lighting tapi kenapa harus member bocah sih? Kalaupun mau yang masih kecil jangan pake konsep dewasa, sebagai fans bingung gak bisa promosiin video ini ke awam",176,negative,0.9959571957588196
19077,UgyclPBEWyPqgoht5sF4AaABAg,,2023-03-13T17:48:25Z,@kawainiruru4715,Aaahhhh keren banget ih kalian!! Semangat yaa untuk terus berkarya,7,0,2023-03-13T17:48:25Z,Aaahhhh keren banget ih kalian!! Semangat yaa untuk terus berkarya,66,positive,0.9938914775848389
19270,Ugxduzvsvid_wpYmGaV4AaABAg,,2023-03-13T16:56:18Z,@dantefeby7351,"JOT bikin jktTV sesi nobar MV ini dongg, pasti seruuu bangettt pecahhhhhhh abissss",7,0,2023-03-13T16:56:18Z,"JOT bikin jktTV sesi nobar MV ini dongg, pasti seruuu bangettt pecahhhhhhh abissss",82,positive,0.9915959239006042
20000,Ugwh03Csn1T2mmveYcJ4AaABAg,,2023-03-13T15:02:24Z,@dorysam60,Congrats JKT48 buat mini album nya 🔥😳🥵,7,0,2023-03-13T15:02:24Z,Congrats JKT48 buat mini album nya,38,positive,0.5538387894630432
20107,UgzpphrivqoxRuua3_J4AaABAg,,2023-03-13T14:48:47Z,@menshiro777,nice video !! 最高でしたー。　やっぱりjkt48は最高です。,7,0,2023-03-13T14:48:47Z,nice video !! jkt48,37,positive,0.6346873641014099
21389,UgwaZfdEIqf8Wpj9HId4AaABAg,,2023-03-13T13:27:57Z,@zackyum_un,"wiiih CONGRATS JKT48 BUAT MINI ALBUMNYA, ALWAYS SUPPORT JKT48 🔥🔥",7,0,2023-03-13T13:27:57Z,"wiiih CONGRATS JKT48 BUAT MINI ALBUMNYA, ALWAYS SUPPORT JKT48",64,positive,0.9302517175674438
21454,UgzbaxZ9cNLQ9jRpS4Z4AaABAg,,2023-03-13T13:25:20Z,@sandiprayoga2082,"New Single JKT48 Unit :
Benang Sari, Putik Dan Kupu Kupu

JKT48 NEW ERA Members :

Marsha
Muthe
Freya
Ashel
Kathrina

1:39 🥰✨
The Soundtrack Drama
For Janis Aneira And MBR Delphyne",7,0,2023-03-30T10:23:32Z,"New Single JKT48 Unit : Benang Sari, Putik Dan Kupu Kupu JKT48 NEW ERA Members : Marsha Muthe Freya Ashel Kathrina 1:39 The Soundtrack Drama For Janis Aneira And MBR Delphyne",180,neutral,0.9911589026451111
22127,Ugy9PWS7toM7wqenzeZ4AaABAg,,2023-03-13T13:12:42Z,@kiboruchan3604,Ngeri takut viral but keren banget anjirrrr,7,0,2023-03-13T13:12:42Z,Ngeri takut viral but keren banget anjirrrr,43,positive,0.9729634523391724
22342,UgydO3I7KTc7fD9F0Vt4AaABAg,,2023-03-13T13:09:25Z,@FIRLY_23.,"Selamat JKT48 NEW ERA , MUTHE gila parah mo nangis😭",7,0,2023-03-13T13:09:25Z,"Selamat JKT48 NEW ERA , MUTHE gila parah mo nangis",51,negative,0.7506898045539856
22380,UgwLVNDnmxDfMBKHFp94AaABAg,,2023-03-13T13:09:04Z,@brodernamedia5332,Ashel looks nya on point banget dengan tema Timteng. Ini jadi salah satu special perfirmance terbaik new era,7,0,2023-03-13T13:09:04Z,Ashel looks nya on point banget dengan tema Timteng. Ini jadi salah satu special perfirmance terbaik new era,108,positive,0.9938534498214722
13928,Ugx_RDvj1OGznVFXELh4AaABAg,,2023-03-14T11:42:24Z,@appharel,"Fans JKT pada bego2 ya, orang yang dipermasalahkan itu adegannya bukan makna atau lirik lagu. Jadi kalian ga perlu cape2 jelasin makna lagunya, yang salah ya adegannya bego. Paham ga sih ? Wkwk lain cerita kalo ditambah model cowo buat mempertegas lirik lagunya, lah ini adegannya hampir semua mengarah ke lesbi.",6,54,2023-03-14T11:43:45Z,"Fans JKT pada bego2 ya, orang yang dipermasalahkan itu adegannya bukan makna atau lirik lagu. Jadi kalian ga perlu cape2 jelasin makna lagunya, yang salah ya adegannya bego. Paham ga sih ? Wkwk lain cerita kalo ditambah model cowo buat mempertegas lirik lagunya, lah ini adegannya hampir semua mengarah ke lesbi.",312,negative,0.9913260340690613
11023,UgzdFGxMmykyuzxZ3fJ4AaABAg,,2023-03-15T06:29:36Z,@nadlajihan7461,"Gmna ya liat MV 1 ini sih keren tp kayak ngerasa gk sih ini tuh usia mereka masih belia,aku juga fans JKT dari jamannya gen1,tp ini kan jualan pasaran nya di Indonesia terus yg nonton juga pasti banyak remaja,kalau koreonya seperti itu saya rasa makin membuat kaum L*** ngerasa ada power,kita tinggal di Indonesia yg menentang hal2 seperti itu apalagi di jaman skrg,menurut ku kurang pantas aja ada adegan yang seperti ciuman sesama perempuan,adegan ciuman lawan jenis aja disensor ini sesama jenis pasti MV ini bakal dapat pro dan kontra nya",6,16,2023-03-15T06:29:36Z,"Gmna ya liat MV 1 ini sih keren tp kayak ngerasa gk sih ini tuh usia mereka masih belia,aku juga fans JKT dari jamannya gen1,tp ini kan jualan pasaran nya di Indonesia terus yg nonton juga pasti banyak remaja,kalau koreonya seperti itu saya rasa makin membuat kaum L*** ngerasa ada power,kita tinggal di Indonesia yg menentang hal2 seperti itu apalagi di jaman skrg,menurut ku kurang pantas aja ada adegan yang seperti ciuman sesama perempuan,adegan ciuman lawan jenis aja disensor ini sesama jenis pasti MV ini bakal dapat pro dan kontra nya",542,negative,0.0
15491,Ugx2dzKOzWbjaCtN79R4AaABAg,,2023-03-14T09:39:01Z,@hilihbicit84,"anjir mv nya ciuman blak2an, ini Indonesia dimana hal2 kekgitu immoral. aplg jelas2 ada unsur lgbt, g peduli mau lagu dari 1 abad yg lalu. ttp aja ini g cocok ada di indo dg vulgar bgitu, otak2 kalian mulai liberal kah",6,13,2023-03-14T09:39:01Z,"anjir mv nya ciuman blak2an, ini Indonesia dimana hal2 kekgitu immoral. aplg jelas2 ada unsur lgbt, g peduli mau lagu dari 1 abad yg lalu. ttp aja ini g cocok ada di indo dg vulgar bgitu, otak2 kalian mulai liberal kah",218,negative,0.9956146478652954
4533,UgzZTyVcxUl1L75J4s54AaABAg,,2023-04-18T09:07:26Z,@nurvaidavirliagustin1572,"Pesan dari youn1t plis jagan hina UN1TY sekalianya ada youn1t yg senggol fjkt kita minta maaf tapi kalo kalian fjkt yg bijak dan bermoral jangan berperilaku arogan tindakan kalian di tiktok sama saja perbuatan keji dan merujuk kepada pencemaran nama baik 

Kami selaku youn1t sangat amat sakitt melihat ketikan tentang UN1TY yg di permalukan dengan sebutan sawi",6,10,2023-04-18T09:07:26Z,Pesan dari youn1t plis jagan hina UN1TY sekalianya ada youn1t yg senggol fjkt kita minta maaf tapi kalo kalian fjkt yg bijak dan bermoral jangan berperilaku arogan tindakan kalian di tiktok sama saja perbuatan keji dan merujuk kepada pencemaran nama baik Kami selaku youn1t sangat amat sakitt melihat ketikan tentang UN1TY yg di permalukan dengan sebutan sawi,361,negative,0.9958205223083496
5396,UgxiGT7UjwaaDzpDGr94AaABAg,,2023-03-29T09:08:56Z,@Bangsil84,"Aku smpet bilang di vdio showroom yg lain kalo indah itu trlalu kalem dan kaku kalo diatas pnggung, aku liat jga indah cuma dket sma geng nya aja.. tapi saat itu banyak yg menolak dan mngatakan aku gk bner..

Dan disini terbukti kan bahwa dalam geng KAMI, hanya indah yg gkdmasukin..",6,9,2023-03-29T09:09:35Z,"Aku smpet bilang di vdio showroom yg lain kalo indah itu trlalu kalem dan kaku kalo diatas pnggung, aku liat jga indah cuma dket sma geng nya aja.. tapi saat itu banyak yg menolak dan mngatakan aku gk bner.. Dan disini terbukti kan bahwa dalam geng KAMI, hanya indah yg gkdmasukin..",283,negative,0.9371984004974365
9207,UgympP6vUfWU7n8qjnl4AaABAg,,2023-03-16T08:44:03Z,@meyrindu4502,Suamiku umur 36 tahun da om2 buncit pula perutx lakiq tuh muka sangar tp dimobil mutarx jkt 48 playlist,6,9,2023-03-16T08:44:03Z,Suamiku umur 36 tahun da om2 buncit pula perutx lakiq tuh muka sangar tp dimobil mutarx jkt 48 playlist,103,negative,0.8852408528327942
10253,UgyqrPkwnM2kSION3NJ4AaABAg,,2023-03-15T13:12:45Z,@reffattack1075,New era nya jadi ngelesbong anjrit jiji bgt,6,9,2023-03-15T13:12:45Z,New era nya jadi ngelesbong anjrit jiji bgt,43,negative,0.9936543703079224
10531,Ugzvn_U6pnHu6j6SXX14AaABAg,,2023-03-15T10:26:55Z,@nurultan7328,Kok cuma dikit ya kan jkt48.. maaf saya gak pernah ngikuti soalnya.,6,9,2023-03-15T10:26:55Z,Kok cuma dikit ya kan jkt48.. maaf saya gak pernah ngikuti soalnya.,67,negative,0.9707388877868652
14111,Ugwf6Pz6EIDXhyy_maR4AaABAg,,2023-03-14T11:18:46Z,@sekarnurfadilah8517,"Tolong bgt buat fjkt yg ngelak ini gada unsur ""begituan"", bukannya di fandom kalian itu ada kapal""an ya? ko marah dihujat sm netijen indo, kirain bkl pd seneng wkwkwkw maaf yaa sblmnya🙏",6,9,2023-03-14T11:18:46Z,"Tolong bgt buat fjkt yg ngelak ini gada unsur ""begituan"", bukannya di fandom kalian itu ada kapal""an ya? ko marah dihujat sm netijen indo, kirain bkl pd seneng wkwkwkw maaf yaa sblmnya",185,negative,0.9958316683769226
14026,Ugx9l2gAyW10cXShuuV4AaABAg,,2023-03-14T11:34:40Z,@raynaldiperdana7874,Laaa kok pada heboh...oke lah org awam....tp ya tolong banget sebelum menghujat dan lain lain atau malah Tambah dosa kan.. mending cari tau dulu deh tentang ini lagu...ini lagu juga kan improve yg dimana udah dari dulu ini lagi ada dan cuma di perbarui dari segi aransemen dan lainnya...dan tolong banget cari tau dulu deh makna lagu dan penampilan JKT di penampilan penampilan yg dulu dulu...biar lebih paham eheheh,6,8,2023-03-14T11:34:40Z,Laaa kok pada heboh...oke lah org awam....tp ya tolong banget sebelum menghujat dan lain lain atau malah Tambah dosa kan.. mending cari tau dulu deh tentang ini lagu...ini lagu juga kan improve yg dimana udah dari dulu ini lagi ada dan cuma di perbarui dari segi aransemen dan lainnya...dan tolong banget cari tau dulu deh makna lagu dan penampilan JKT di penampilan penampilan yg dulu dulu...biar lebih paham eheheh,416,negative,0.927616536617279
1097,UgxrPzBPdKnKm-5rZ1F4AaABAg,,2024-04-30T23:04:42Z,@nananashwa1807,"penasaran deh sama perform BNK48 kemarin. disana minim fancam kalau ada event, ga kyk fens jkt. sukanya ngerekam meskipun gak dibolehin. wkwk",6,7,2024-04-30T23:04:42Z,"penasaran deh sama perform BNK48 kemarin. disana minim fancam kalau ada event, ga kyk fens jkt. sukanya ngerekam meskipun gak dibolehin. wkwk",141,positive,0.9860259890556335
3799,UgzxLhuXlcLai7-AUN54AaABAg,,2023-05-23T09:20:47Z,@rrosachinensis,"keknya arti ini lagu di tiap grup beda-beda, ya? bru aja liat mv yg punya SNH, disana utk lebih ke arah keinginan utk menjadi satu-satunya? dari visual mv nya gt sih",6,7,2023-05-23T09:20:47Z,"keknya arti ini lagu di tiap grup beda-beda, ya? bru aja liat mv yg punya SNH, disana utk lebih ke arah keinginan utk menjadi satu-satunya? dari visual mv nya gt sih",165,negative,0.6840413212776184
9955,UgzRSPTw_SQ5jqBYQvt4AaABAg,,2023-03-15T16:07:05Z,@areydejavu-wd3jg,"Ini JKT48 rilis lagu ""benang sari, putik, dan kupu kupu malam"" tema videonya agak menyimpang ya? Kok jadi agak miring ke arah LGBT ya? Bukannya ga sesuai sama prinsip negara indonesia yang anti LGBT? Mau diliat dari kacamata mana pun video performance lagu itu udah menunjukan secara ga langsung bahwa pengaruh (Lesbian) LGBT. Lucu sih kalo ada fans (terlebih agamis) nerima atau dukung karya kek begini. Nyimpang dari segala sisi prinsip negara dan agama sih",6,7,2023-03-15T16:07:05Z,"Ini JKT48 rilis lagu ""benang sari, putik, dan kupu kupu malam"" tema videonya agak menyimpang ya? Kok jadi agak miring ke arah LGBT ya? Bukannya ga sesuai sama prinsip negara indonesia yang anti LGBT? Mau diliat dari kacamata mana pun video performance lagu itu udah menunjukan secara ga langsung bahwa pengaruh (Lesbian) LGBT. Lucu sih kalo ada fans (terlebih agamis) nerima atau dukung karya kek begini. Nyimpang dari segala sisi prinsip negara dan agama sih",459,negative,0.9699336290359497
9966,Ugz6e8hdeVxlyB8iSt54AaABAg,,2023-03-15T16:03:45Z,@putriananda7529,"Mv nya berani banget yaa, sepanjang video isinya istighfar sama agak misuhh, ini apaaasi anjjj 😭😭",6,7,2023-03-15T16:03:45Z,"Mv nya berani banget yaa, sepanjang video isinya istighfar sama agak misuhh, ini apaaasi anjjj",97,negative,0.6012888550758362
14949,UgwxMmhxRRJNHT2_9jZ4AaABAg,,2023-03-14T11:05:12Z,@kimtaetzuu7579,"Mohon maap, ko ada kaya ada unsur lesbi ya? Ini Indonesia gaes.. gaadakah lagu lain yg lebih aman gitu 🥲",6,7,2023-03-14T11:05:12Z,"Mohon maap, ko ada kaya ada unsur lesbi ya? Ini Indonesia gaes.. gaadakah lagu lain yg lebih aman gitu",104,negative,0.9897664189338684
17566,UgylrNzs7_kkGbA5Md94AaABAg,,2023-03-14T02:55:08Z,@diggerion1543,org indo julid mulu dah asw lebay bgt begini doang,6,7,2023-03-14T02:55:08Z,org indo julid mulu dah asw lebay bgt begini doang,50,negative,0.9981935620307922
4961,Ugz83UbY2pairRMfIYB4AaABAg,,2023-04-05T21:38:36Z,@Pinnateplanty,Indonesia tdk anti LGBTQ. indonesia hanya Anti GBTQ. Klo L nya malah dipuji2 dan diapresiasi. 😉,6,6,2023-04-05T21:38:36Z,Indonesia tdk anti LGBTQ. indonesia hanya Anti GBTQ. Klo L nya malah dipuji2 dan diapresiasi.,95,negative,0.9937007427215576
11012,UgyxRBxnybxM_3Q6UU94AaABAg,,2023-03-15T06:37:40Z,@yakinbisa6592,"Kalian yg suka konsep video ini, normal kah?",6,6,2023-03-15T06:37:40Z,"Kalian yg suka konsep video ini, normal kah?",44,neutral,0.6788471341133118
4670,Ugwf2nELjHlCABkD8qF4AaABAg,,2023-04-13T12:49:04Z,@kikirizkyariestya1014,"Untung ni cewek cantik ada freyanya
Coba kalo cowok! pasti udah diprotes, didemo, dikritik",6,5,2023-04-13T12:49:04Z,"Untung ni cewek cantik ada freyanya Coba kalo cowok! pasti udah diprotes, didemo, dikritik",90,negative,0.8831822276115417
8200,UgxW1NV3CvO0FE31L854AaABAg,,2023-03-17T04:35:40Z,@dimasfadhillah2381,"Secara seni oke ini bagus, tapi gw ngerti kenapa banyak yang bilang persepsinya bisa mengarah ke lgbt",6,5,2023-03-17T04:35:40Z,"Secara seni oke ini bagus, tapi gw ngerti kenapa banyak yang bilang persepsinya bisa mengarah ke lgbt",101,negative,0.7897636890411377
12074,UgyLBC_xqFd8C9nxJ4Z4AaABAg,,2023-03-15T01:05:50Z,@GustiWicaksana,Jarang JKT tampil seksi kek gini,6,5,2023-03-15T01:05:50Z,Jarang JKT tampil seksi kek gini,32,negative,0.7778835892677307
13177,UgyszK_eXu3NsF53lAV4AaABAg,,2023-03-14T14:54:16Z,@anjuwie,katanya akb48 ada versi ini? judulnya apa ya?,6,5,2023-03-14T14:54:16Z,katanya akb48 ada versi ini? judulnya apa ya?,45,neutral,0.5091605186462402
