ID,Username,Comment,LikeCount,ReplyCount,Date,Comment_clean,Comment_clean_words,Sentiment_score,Sentiment
UgxZQVAW3wKAiLNMJJl4AaABAg,@zaidaw4709,"Gokil trending 21 musik

Update: 03:52 WIB dini hari trending 19 musik",13,0,2023-03-13T20:52:45Z,Gokil trending 21 musik Update: 03:52 WIB dini hari trending 19 musik,gila trend musik update wib trend musik,-1,negative
UgwhVhUOCMBbMWFJcr94AaABAg,@dewirahma8013,Gila sih keren di dalam lagu dan gerakan yang bernuansa dewasa tp yang bawakan junior aku akui jot berani ambil resiko besar tp poin + nya jadi makin berkembang jadi GK senior muluk tp diberikan kesempatan junior juga saran kedepannya ada lagi yang seperti ini dengan member yang berbeda tiap MV ataupun lagu jadi makin dikenal semua member dan terlihat potensi nya good luck deh❤️,13,0,2023-03-13T17:27:13Z,Gila sih keren di dalam lagu dan gerakan yang bernuansa dewasa tp yang bawakan junior aku akui jot berani ambil resiko besar tp poin + nya jadi makin berkembang jadi GK senior muluk tp diberikan kesempatan junior juga saran kedepannya ada lagi yang seperti ini dengan member yang berbeda tiap MV ataupun lagu jadi makin dikenal semua member dan terlihat potensi nya good luck deh,gila keren lagu gerakan bernuansa dewasa tapi bawakan junior akui jot berani ambil resiko tapi poin berkembang gk senior muluk tapi kesempatan junior saran kedepannya member berbeda mv lagu dikenal member potensi good luck deh,5,positive
UgyJ450f_CAlZhJfAiJ4AaABAg,@nicetominkyu,CONGRATS JKT48!! KEREEN BANGETTT,13,0,2023-03-13T15:05:44Z,CONGRATS JKT48!! KEREEN BANGETTT,congrats jkt48 kereen banget,1,positive
UgwuYymE3M_hm8wkSO54AaABAg,@dimensity1405,"congrats buat NEW ERA atas mini albumnya, always support JKT48🥰",13,0,2023-03-13T13:48:31Z,"congrats buat NEW ERA atas mini albumnya, always support JKT48",congrats new era mini albumnya always support jkt48,2,positive
UgzYD7nc1o32ygxsOCZ4AaABAg,@anegile,JKT48 NEW ERA ♡♡,13,0,2023-03-13T10:24:38Z,JKT48 NEW ERA,jkt48 new era,1,positive
UgywokWDGNNG8vZm_794AaABAg,@GustiWicaksana,Kalau JKT bikin MV nya ama cowo seINDONESIA pasti patah hati 😅😂,12,14,2023-03-16T10:24:22Z,Kalau JKT bikin MV nya ama cowo seINDONESIA pasti patah hati,jkt bikin mv sama cowo seindonesia patah hati,0,neutral
UgwSLTS5WL3tCSUPmlR4AaABAg,@nnnnn2160,"Kenapa ya fans di twitter kok banyak yang toxic2. Gw setiap buka twitter yang muncul selalu tubiran tubiran. Apa nggk mikir kalo member baca bisa sampe sakit hati, gw yang bukan member aja sakit hati bacanya. Apalagi fans2 sakit hati yang ditinggal oshinya kalo ngetubir astaga kaya nggk punya etika ketikanya
Makanya gw sekarang ditwitter udah nggak ngefollow tentang jkt48 daripada gw sakit hati baca tubiran mending nggk tau apa2. Ngikutin di instagram aja lebih baik",12,9,2023-03-15T16:53:47Z,"Kenapa ya fans di twitter kok banyak yang toxic2. Gw setiap buka twitter yang muncul selalu tubiran tubiran. Apa nggk mikir kalo member baca bisa sampe sakit hati, gw yang bukan member aja sakit hati bacanya. Apalagi fans2 sakit hati yang ditinggal oshinya kalo ngetubir astaga kaya nggk punya etika ketikanya Makanya gw sekarang ditwitter udah nggak ngefollow tentang jkt48 daripada gw sakit hati baca tubiran mending nggk tau apa2. Ngikutin di instagram aja lebih baik",fans twitter toxic saya buka twitter muncul tubiran tubiran nggk mikir kalau member baca sampai sakit hati saya member saja sakit hati bacanya fans sakit hati ditinggal oshinya kalau ngetubir astaga kaya nggk etika ketikanya saya ditwitter sudah tidak ngefollow jkt48 saya sakit hati baca tubiran lebih baik nggk tahu ngikutin instagram saja,1,positive
UgxI6LED_gPKAZ4QwHp4AaABAg,@ratuirawan4125,"Abis nonton ini muncul lagu aslinya di beranda.. ternyata ada vid yg lebih dulu ada, dr SNH48 judulnya Night butterfly. Dan itu udh dr 7th yg lalu. Gak tau sih yg originalnya dari mana. 
Tp bagus, di remake ulang dengan kualitas yg bagus.. good job JKT48 👍👍

Info: ternyata ori nya dr AKB48 ya guys.. hehehe thanks buat yg udh ngasih infonya 😊",12,8,2023-03-18T12:55:19Z,"Abis nonton ini muncul lagu aslinya di beranda.. ternyata ada vid yg lebih dulu ada, dr SNH48 judulnya Night butterfly. Dan itu udh dr 7th yg lalu. Gak tau sih yg originalnya dari mana. Tp bagus, di remake ulang dengan kualitas yg bagus.. good job JKT48 Info: ternyata ori nya dr AKB48 ya guys.. hehehe thanks buat yg udh ngasih infonya",habis nonton muncul lagu aslinya beranda vid yang dr snh judulnya night butterfly udh dr th yang tahu yang originalnya tapi bagus remake ulang kualitas yang bagus good job jkt48 informasi ori dr akb teman-teman hehehe terima kasih yang udh memberikan infonya,5,positive
UgzQSeLl-kfcO-OtSmN4AaABAg,@star-lord8312,Yg di weibo viewsnya 2jt atau 200K,12,8,2023-03-18T06:02:49Z,Yg di weibo viewsnya 2jt atau 200K,yang weibo viewsnya jt ke,0,neutral
UgzAeNw-3dkAk0PuYsV4AaABAg,@ryudha8448,kirain new era mau dibenahin lagi talenta membernya biar gak dianggap remeh cuman jualan tampang sama awam. eh malah tambah jualan fantasi lesbi anak di bawah umur hahaha,12,7,2023-03-15T13:15:39Z,kirain new era mau dibenahin lagi talenta membernya biar gak dianggap remeh cuman jualan tampang sama awam. eh malah tambah jualan fantasi lesbi anak di bawah umur hahaha,kirain new era dibenahin talenta membernya biar dianggap remeh cuman jualan tampang awam eh jualan fantasi lesbi anak umur hahaha,0,neutral
Ugx7Z079ZH9WtqkJUvN4AaABAg,@indriputri1963,gak usah lebay sgala bilang kampanye lgbt terselubung. kemana ja lo pada kan lagu ini dah lama ada 😂 kok protes sekarang 😅 munafik,12,7,2023-03-13T19:32:19Z,gak usah lebay sgala bilang kampanye lgbt terselubung. kemana ja lo pada kan lagu ini dah lama ada kok protes sekarang munafik,berlebihan sgala bilang kampanye lgbt terselubung kemana saja kamu lagu deh protes munafik,-3,negative
UgwBdltB8xZtz2VPeZp4AaABAg,@purplephotocontes7687,Biasanya aku berjuang pagi siang sore malem buat naikin views & trending. Eh ini tanpa aku usaha trending 1 dong 😅,12,6,2023-03-15T02:16:09Z,Biasanya aku berjuang pagi siang sore malem buat naikin views & trending. Eh ini tanpa aku usaha trending 1 dong,berjuang pagi siang sore malam naikin views trend eh usaha trend,1,positive
UgyvlC-99ko42vc5dLV4AaABAg,@risziyadmuzaqqi,Lucu. Kek ngobrol pake nada. Drama musikal gtu,12,5,2023-03-16T23:47:45Z,Lucu. Kek ngobrol pake nada. Drama musikal gtu,lucu seperti ngobrol pakai nada drama musikal gtu,1,positive
Ugw7PEgJozJ3iLoGUph4AaABAg,@dayatyat8291,"Nonton ke 1 .. Memaki
Nonton ke 2 .. Di resapi
Nonton ke 3 .. Wkwkw,.. Subscribe",12,4,2023-03-17T12:47:36Z,"Nonton ke 1 .. Memaki Nonton ke 2 .. Di resapi Nonton ke 3 .. Wkwkw,.. Subscribe",nonton memaki nonton resapi nonton wkwkw subscribe,0,neutral
UgzQmfxUV8uTVmN4Xuh4AaABAg,@Peraya_Lertprasert,"Dihujat??? 

But, 49 k+ likes, 2 k dislike, Thousands of new subscribers since the release of this song",12,4,2023-03-16T17:21:45Z,"Dihujat??? But, 49 k+ likes, 2 k dislike, Thousands of new subscribers since the release of this song",dihujat ke likes ke dislike thousands new subscribers since release song,1,positive
UgwXDrbH6bi1iDTjlDV4AaABAg,@luthfi7216,rasa madu adalah?,12,3,2023-03-27T15:11:51Z,rasa madu adalah?,madu,0,neutral
Ugzh0PrH9jUJurBRHCF4AaABAg,@yuvenven7248,"Ini termasuk lagu akb yang banyak peminatnya diluar jepang, di SNH48 lagu Ini menang RH, di BNK lagi Ini juga sempet naik",12,3,2023-03-17T07:29:55Z,"Ini termasuk lagu akb yang banyak peminatnya diluar jepang, di SNH48 lagu Ini menang RH, di BNK lagi Ini juga sempet naik",lagu akb peminatnya diluar jepang snh lagu menang rh bnk sempat,3,positive
UgzynFnsSPOoRO05hcd4AaABAg,@SolunnaZoytoy,"Lagu2 jeketi ini beragam ,gak ngebosanin",12,3,2023-03-16T21:08:17Z,"Lagu2 jeketi ini beragam ,gak ngebosanin",lagu jeketi beragam ngebosanin,1,positive
UgxaSvRoYRvsJ6IvYhN4AaABAg,@blinkblackpink7213,"Jot pertahankan MV nya Kaya MV Mv mahal begini, walaupun ini masih performe tapi gw bulak balik streaming loh selain secret number ada ditanya. Gw ngefans cuman JKT48 gen 1 karena gw suka mereka oshi Shania Ama siapa lupa suaranya cakep klo solo. Dan live asli GK banyakan nyanyi lypsc, nah untuk gen baru ini keluarin bakat2 yang lain. Jangan hanya yang famous atau cantik, biar new new lagi. Apa lagi mute x Momo twice, bisa ngambil pasar Japan jg. tapi kalau modal mangap indo jg GK proud. Gw sebagai kpoper dan kpopers dari gen 2 kpop. Cuman suka JKT AKB. Pernah coba dengerin GB japan yang lain ttp GK bisa cuy, sekelas babymetal belum bisa masuk. Kalau kontrovsi pasti didunia ent akan ada. Tapi baik buruknya fana dewasa pasti tau kecuali warga Konoha nya wkwkkw. 

Bulak balik ni streaming hehhee semangat guys",12,3,2023-03-16T15:32:20Z,"Jot pertahankan MV nya Kaya MV Mv mahal begini, walaupun ini masih performe tapi gw bulak balik streaming loh selain secret number ada ditanya. Gw ngefans cuman JKT48 gen 1 karena gw suka mereka oshi Shania Ama siapa lupa suaranya cakep klo solo. Dan live asli GK banyakan nyanyi lypsc, nah untuk gen baru ini keluarin bakat2 yang lain. Jangan hanya yang famous atau cantik, biar new new lagi. Apa lagi mute x Momo twice, bisa ngambil pasar Japan jg. tapi kalau modal mangap indo jg GK proud. Gw sebagai kpoper dan kpopers dari gen 2 kpop. Cuman suka JKT AKB. Pernah coba dengerin GB japan yang lain ttp GK bisa cuy, sekelas babymetal belum bisa masuk. Kalau kontrovsi pasti didunia ent akan ada. Tapi baik buruknya fana dewasa pasti tau kecuali warga Konoha nya wkwkkw. Bulak balik ni streaming hehhee semangat guys",jot pertahankan mv kaya mv mv mahal performe saya bulak streaming secret number saya ngefans cuman jkt48 gen saya suka oshi shania sama lupa suaranya cakep kalau solo live asli gk banyakan nyanyi lypsc gen keluarin bakat famous cantik biar new new mute x momo twice mengambil pasar japan juga modal mangap indonesia juga gk proud saya kpoper kpopers gen kpop cuman suka jkt akb coba dengerin gb japan ttp gk cuy sekelas babymetal masuk kontrovsi didunia ent buruknya fana dewasa tahu kecuali warga konoha wkwkkw bulak ini streaming hehhee semangat teman-teman,7,positive
UgyTVbKx_mC2PCaXNhh4AaABAg,@direydealova,OooOemmmjiii gemeter aku nontonnyaaaa🤣😅😆,12,3,2023-03-14T16:44:57Z,OooOemmmjiii gemeter aku nontonnyaaaa,oemji gemeter nontonnya,0,neutral
Ugw71Yuou_LLUCtIy0R4AaABAg,@kurotetsu31,"Rapsodi jangan lupa ya, bentar lagi 20 juta.",12,3,2023-03-14T14:51:14Z,"Rapsodi jangan lupa ya, bentar lagi 20 juta.",rapsodi lupa sebentar juta,-1,negative
UgyvcwVSq6769Ryhp_54AaABAg,@ramatan-cu4nr,Baru kali ini JKT #2 tpi fans nya letar ketir,12,3,2023-03-14T07:05:06Z,Baru kali ini JKT #2 tpi fans nya letar ketir,kali jkt tapi fans letar ketir,0,neutral
Ugx8rICocSB_J9zCrK54AaABAg,@idk_5679,Semoga lagu ini dibawain saat konser nanti hehehe,12,2,2023-06-28T12:06:14Z,Semoga lagu ini dibawain saat konser nanti hehehe,semoga lagu dibawain konser hehehe,1,positive
UgzSMNIWacwHkkqhEoZ4AaABAg,@kamandakapitoe1383,Ah dicahya bulan,12,2,2023-03-22T05:52:42Z,Ah dicahya bulan,ah dicahya,0,neutral
UgzZDMGdFziQv-pklEp4AaABAg,@Ndot_Chanel,😂duhh balik jadi wota lagi kalo ginii,12,2,2023-03-17T04:32:06Z,duhh balik jadi wota lagi kalo ginii,duhh wota kalau ginii,0,neutral
UgwJbTgdfJphBl79pq54AaABAg,@nikrozz8130,"yang bikin isu kebodohan wota sendiri yang ngaku dukung JKT48 🤣🤣 bertahun tahun ini lagu ada kok protesnya sekarang 🤣 kalian sendiri yang bikin isu LGBT 🤣 ngaku fans tapi kok malah heboh sendiri.heh kalian itu kalau mau keliatan religius,agamis jangan ngidol JKT48 🤣 ngidol grup kosidahan atau opic aja. ini group franchisenya Jepang sana bukan arab saudi 🤣🤣 jadi stop jadi bodoh 🤣",12,2,2023-03-15T13:04:01Z,"yang bikin isu kebodohan wota sendiri yang ngaku dukung JKT48 bertahun tahun ini lagu ada kok protesnya sekarang kalian sendiri yang bikin isu LGBT ngaku fans tapi kok malah heboh sendiri.heh kalian itu kalau mau keliatan religius,agamis jangan ngidol JKT48 ngidol grup kosidahan atau opic aja. ini group franchisenya Jepang sana bukan arab saudi jadi stop jadi bodoh",bikin isu kebodohan wota mengaku dukung jkt48 bertahun lagu protesnya bikin isu lgbt mengaku fans heboh sendiriheh kelihatan religiusagamis ngidol jkt48 ngidol grup kosidahan opic saja group franchisenya jepang arab saudi stop bodoh,-5,negative
Ugzb6huUqG3seSF072B4AaABAg,@nurarahmi2354,"Bnyk yg mau ditakedown nih video tp yg nnton kok bertmbh muluu, heran gw please klw ga suka skipp aja dan cukup skli nnton ga ush direwatch muluu kan jatohnya menikmati jg.. tp buat org yg kepooo tengkyu udh mau mampir dan meramaikan 🎉🎉",12,2,2023-03-15T01:23:10Z,"Bnyk yg mau ditakedown nih video tp yg nnton kok bertmbh muluu, heran gw please klw ga suka skipp aja dan cukup skli nnton ga ush direwatch muluu kan jatohnya menikmati jg.. tp buat org yg kepooo tengkyu udh mau mampir dan meramaikan",banyak yang ditakedown ini video tapi yang nnton bertmbh muluu heran saya please kalau suka skipp saja skli nnton ush direwatch muluu jatohnya menikmati juga tapi org yang kepo tengkyu udh mampir meramaikan,3,positive
UgyQokvPwmDri42iU4V4AaABAg,@panduwcksono,"Lagu dan musik nya bagus, tapi MV nya bahaya nih. Tapi kalau untuk sebuah karya ini totalitas bgt sih",12,2,2023-03-14T13:44:39Z,"Lagu dan musik nya bagus, tapi MV nya bahaya nih. Tapi kalau untuk sebuah karya ini totalitas bgt sih",lagu musik bagus mv bahaya ini karya totalitas banget,2,positive
Ugw5sb4-38DuypwzVyR4AaABAg,@rainernainggolan1817,"1 2 3 kali puter ni lagu malah fokus liatin MV nya keren banget
yang ke 4 baru dah cek liriknya
ternyata mksd nya bagus banget euy

gila gila...kereeeeen new era nya JKT48
next lagu apalagi nih??",12,1,2023-06-24T21:04:05Z,1 2 3 kali puter ni lagu malah fokus liatin MV nya keren banget yang ke 4 baru dah cek liriknya ternyata mksd nya bagus banget euy gila gila...kereeeeen new era nya JKT48 next lagu apalagi nih??,kali puter ini lagu fokus liatin mv keren banget deh cek liriknya maksud bagus banget euy gila gilakeren new era jkt48 lanjut lagu ini,4,positive
Ugxo68KBB-cQNAGpfjp4AaABAg,@taufiktrihidayat7904,"Orang Indonesia Memang Faham & Bagus Soal Seni. Meskipun Negara Mayoritas Muslim, Wajar Jika Ada Anggapan Mengandung Unsur Lesbian,dll karena MV nya seperti ini dalam hal agama juga tidak diperbolehkan. Tapi Ambil sisi Karya Seninya yg Positif, hal negative kita buang.",12,1,2023-04-12T03:31:25Z,"Orang Indonesia Memang Faham & Bagus Soal Seni. Meskipun Negara Mayoritas Muslim, Wajar Jika Ada Anggapan Mengandung Unsur Lesbian,dll karena MV nya seperti ini dalam hal agama juga tidak diperbolehkan. Tapi Ambil sisi Karya Seninya yg Positif, hal negative kita buang.",orang indonesia faham bagus seni negara mayoritas muslim wajar anggapan mengandung unsur lesbiandll mv agama diperbolehkan ambil sisi karya seninya yang positif negative buang,3,positive
Ugz2JKdmtrrohjONk8N4AaABAg,@TCLwandouyou,"TGIF . tetap streaming ya guys🎉









Aku nonton lagi  pada 2Oempat Maret 2O23,  musim semi, mari beat  sampai 100 jeti",12,1,2023-03-25T17:37:18Z,"TGIF . tetap streaming ya guys Aku nonton lagi pada 2Oempat Maret 2O23, musim semi, mari beat sampai 100 jeti",tgif streaming teman-teman nonton oempat maret musim semi mari beat jeti,0,neutral
UgwrWGrfhv5sAjjMefV4AaABAg,@RZK53,.sahur ditemani video oshibe... 👌👍,12,1,2023-03-22T21:14:21Z,.sahur ditemani video oshibe...,sahur ditemani video oshibe,0,neutral
UgxRyVQJtxihm2vRqW14AaABAg,@rizkytajuliantiandini,Udh nonton versi akb nya tp lebih suka versi jkt48 nya sama2 enak cuma versi ini lbh enak sukak!,12,1,2023-03-20T23:22:34Z,Udh nonton versi akb nya tp lebih suka versi jkt48 nya sama2 enak cuma versi ini lbh enak sukak!,udh nonton versi akb tapi suka versi jkt48 enak versi lbh enak sukak,2,positive
UgxtA5XBg7SyRk8jZfV4AaABAg,@Peraya_Lertprasert,"🧕 : ""tidak boleh!""
😈 : ""Ah boleh lah""
🧕 : ""Jangan ah""
😈 : ""Ih lucunya""

Salah satu dialog bernada dlm lagu, jelas bgt isi part ini adalah godaan.",12,1,2023-03-18T23:07:26Z,": ""tidak boleh!"" : ""Ah boleh lah"" : ""Jangan ah"" : ""Ih lucunya"" Salah satu dialog bernada dlm lagu, jelas bgt isi part ini adalah godaan.",ah ah ih lucunya salah dialog bernada dlm lagu banget isi part godaan,-2,negative
UgyqoTXMKjTnJX4cYdp4AaABAg,@onthebluesky,"INTERPRETASI JUDUL LAGU DAN MAKNANYA
- BENANG SARI = PRIA
- PUTIK = WANITA
- KUPU-KUPU = HEWAN YG HINGGAP DI BUNGA UNTUK MEMBANTU PROSES PENYERBUKAN BUNGA DI BAGIAN BENANG SARI DAN PUTIK YANG NANTINYA AKAN MENGHASILKAN NEKTAR (RASA MADU)
- MALAM = SUASANA GELAP DAN MENCEKAM YANG BISA MENJADI LAMBANG KEJAHATAN
BERARTI KUPU-KUPU MALAM DISINI DAPAT HINGGAP KEPADA PARA BUNGA (BENANG SARI DAN PUTIK= PRIA DAN WANITA) UNTUK MEMBERIKAN PENGARUH BURUK DAN KEJAHATAN YANG SEOLAH-OLAH DAPAT MENGHASILKAN RASA MADU ATAU KENIKMATAN, PADAHAL KEJAHATAN TETAPLAH HAL BURUK YG TIDAK ADA RASA NIKMATNYA",12,1,2023-03-17T03:41:31Z,"INTERPRETASI JUDUL LAGU DAN MAKNANYA - BENANG SARI = PRIA - PUTIK = WANITA - KUPU-KUPU = HEWAN YG HINGGAP DI BUNGA UNTUK MEMBANTU PROSES PENYERBUKAN BUNGA DI BAGIAN BENANG SARI DAN PUTIK YANG NANTINYA AKAN MENGHASILKAN NEKTAR (RASA MADU) - MALAM = SUASANA GELAP DAN MENCEKAM YANG BISA MENJADI LAMBANG KEJAHATAN BERARTI KUPU-KUPU MALAM DISINI DAPAT HINGGAP KEPADA PARA BUNGA (BENANG SARI DAN PUTIK= PRIA DAN WANITA) UNTUK MEMBERIKAN PENGARUH BURUK DAN KEJAHATAN YANG SEOLAH-OLAH DAPAT MENGHASILKAN RASA MADU ATAU KENIKMATAN, PADAHAL KEJAHATAN TETAPLAH HAL BURUK YG TIDAK ADA RASA NIKMATNYA",interpretasi judul lagu maknanya benang sari pria putik wanita kupukupu hewan yang hinggap bunga membantu proses penyerbukan bunga benang sari putik menghasilkan nektar madu malam suasana gelap mencekam lambang kejahatan kupukupu malam hinggap bunga benang sari putik pria wanita pengaruh buruk kejahatan seolaholah menghasilkan madu kenikmatan kejahatan tetaplah buruk yang nikmatnya,-2,negative
UgwKRh23_neCpD-SZ414AaABAg,@ryandrazaidan,"Banyak SJW baru keluar goa, mending pahamin dulu baru komentar kritik. Kalau koar-koar gak tau apa-apa keliatan banget acumalaka ayonima banh",12,1,2023-03-16T11:33:31Z,"Banyak SJW baru keluar goa, mending pahamin dulu baru komentar kritik. Kalau koar-koar gak tau apa-apa keliatan banget acumalaka ayonima banh",sjw goa lebih baik pahamin komentar kritik koarkoar tahu apaapa kelihatan banget acumalaka ayonima banh,0,neutral
UgwYpGC9XBijaUKnqrB4AaABAg,@greenbean6669,"Kurikulum di Konoha harus ditambah dalam hal materi pemahaman  dalam berbagai sudut pandang. 😅 Banyak yg ketrigger karena satu sisi doang, tapi gak mampu ngolah sisi yg lainnya...  🧐 makanya di Konoha banyak yg bersumbu pendek 😅.",12,1,2023-03-16T10:15:31Z,"Kurikulum di Konoha harus ditambah dalam hal materi pemahaman dalam berbagai sudut pandang. Banyak yg ketrigger karena satu sisi doang, tapi gak mampu ngolah sisi yg lainnya... makanya di Konoha banyak yg bersumbu pendek .",kurikulum konoha ditambah materi pemahaman sudut pandang yang ketrigger sisi doang ngolah sisi yang konoha yang bersumbu pendek,0,neutral
Ugw4kChaAsrcDpUO9FB4AaABAg,@ziahjipe,Asik trndng 1,12,1,2023-03-14T23:13:46Z,Asik trndng 1,asik trndng,0,neutral
Ugz09jnSzGnPsaH78gh4AaABAg,@djunazian,"Gak salah sih JOT memilih MUTHE untuk project ini, padahal dari 5 member itu hanya MUTHE yg belum pernah bawain bareng marsha....
Good Job girlssssss Waktunya kamu bersinarrrr",12,1,2023-03-14T16:11:49Z,"Gak salah sih JOT memilih MUTHE untuk project ini, padahal dari 5 member itu hanya MUTHE yg belum pernah bawain bareng marsha.... Good Job girlssssss Waktunya kamu bersinarrrr",salah jot memilih muthe project member muthe yang bawain bareng marsha good job girls bersinar,1,positive
Ugxy4DmGtKkzYdmPtat4AaABAg,@nhr048,Konsep yang bagus,12,1,2023-03-14T14:41:37Z,Konsep yang bagus,konsep bagus,1,positive
UgyfJDuNkW-pf3-A99p4AaABAg,@ILHAMFAN48,Trending 7 nih boss senggol dong 😎 btw yang nama nya anto verstappen kemana sih kok gaada di kolom komen biasa nya dia yang paling getol main tubir tubiran kyk gini😌,12,1,2023-03-14T14:39:36Z,Trending 7 nih boss senggol dong btw yang nama nya anto verstappen kemana sih kok gaada di kolom komen biasa nya dia yang paling getol main tubir tubiran kyk gini,trend ini boss senggol ngomong-ngomong nama anto verstappen kemana tidak ada uang kolom komen getol main tubir tubiran seperti gini,0,neutral
UgzSg8ZJZgUp_9iTKK54AaABAg,@AkatsukiGreen,"Benang sari (PRIA), Putik (WANITA) dan Kupu-kupu Malam",12,1,2023-03-14T14:00:04Z,"Benang sari (PRIA), Putik (WANITA) dan Kupu-kupu Malam",benang sari pria putik wanita kupukupu malam,0,neutral
UgxbnIDgFin65R-WKMZ4AaABAg,@gery4558,"FYI YANG BELUM TAHU :
ini bukan lagu baru JKT48.
ini sebenarnya lagu theater yang udah lama dari beberapa tahun lalu.pas generasi 2 juga udah dibawakan kok cuma hanya di teater aja. nah ini diaransemen ulang dengan member new era dan dibuatkan spesial performance bukan music video . intinya ini lah JKT48 NEW ERA",12,1,2023-03-14T12:08:15Z,FYI YANG BELUM TAHU : ini bukan lagu baru JKT48. ini sebenarnya lagu theater yang udah lama dari beberapa tahun lalu.pas generasi 2 juga udah dibawakan kok cuma hanya di teater aja. nah ini diaransemen ulang dengan member new era dan dibuatkan spesial performance bukan music video . intinya ini lah JKT48 NEW ERA,sebagai informasi lagu jkt48 lagu theater sudah lalupas generasi sudah dibawakan teater saja diaransemen ulang member new era dibuatkan spesial performance music video intinya jkt48 new era,3,positive
