ID,Username,Comment,LikeCount,ReplyCount,Date,Comment_clean,Comment_size,Sentiment,Confidence,Comment_stem
UgxfrOrcO5X36fpW56J4AaABAg,@muhammadwildanhudayana3157,"Tolong, pingin banget ketemu sama arrangernya. Dia pasti fans JOJO",11,2,2023-03-20T13:56:35Z,"Tolong, pingin banget ketemu sama arrangernya. Dia pasti fans JOJO",66,positive,0.6597287654876709,pingin banget ketemu fans jojo
UgyjIUF7aKBpuihepy14AaABAg,@fahrisahputrasayangfiony,"Semoga yang hate comen jari nya putus

Orang yang hate comen itu semuanya Nora cuma mau cari perhatian dari orang lain 🤣🤣🤣",11,2,2023-03-20T11:47:57Z,Semoga yang hate comen jari nya putus Orang yang hate comen itu semuanya Nora cuma mau cari perhatian dari orang lain,117,negative,0.9975887537002563,moga hate comen jari nya putus orang hate comen nora cari perhati orang
Ugw45CjWMrYjPm_SSCB4AaABAg,@IkoWiko,"JKT48 New Era"" vibes nya pakaian nya versi tema ""Arabian"" dan ada tema sebelum - sebelum nya juga, next kedepan nya versi tema dari pakaian ratu - ratu/putri bangsawan dari kerajaan/kesultaanan se-nusantara.. ( bukan pakaian kebaya biasa yah yang sering di pakai ) contoh pakaian nya ada di gambar2 di akun TT ( AI Nusantara ) dan di sosmed lain nya kalo ingin lihat.. 
kami sebagai fJKT48 lama semoga di tanggapi, apa yang kami sarankan untuk JKT48....",11,2,2023-03-19T02:35:47Z,"JKT48 New Era"" vibes nya pakaian nya versi tema ""Arabian"" dan ada tema sebelum - sebelum nya juga, next kedepan nya versi tema dari pakaian ratu - ratu/putri bangsawan dari kerajaan/kesultaanan se-nusantara.. ( bukan pakaian kebaya biasa yah yang sering di pakai ) contoh pakaian nya ada di gambar2 di akun TT ( AI Nusantara ) dan di sosmed lain nya kalo ingin lihat.. kami sebagai fJKT48 lama semoga di tanggapi, apa yang kami sarankan untuk JKT48....",452,positive,0.7960360646247864,jkt48 new vibes nya pakai nya versi tema tema nya next depan nya versi tema pakai ratu bangsawan pakai kebaya yah pakai contoh pakai nya akun tt ai nusantara sosmed nya kalo moga saran
Ugxv5k53nAP2tGSer5F4AaABAg,@ikvanjuan3693,JOT Unitsong lainny ditunggu😅.kenalin ke public dengan dibikin spesial performance gini😊,11,2,2023-03-17T04:27:54Z,JOT Unitsong lainny ditunggu.kenalin ke public dengan dibikin spesial performance gini,86,positive,0.744346559047699,jot unitsong lainny public bikin spesial performance gin
Ugw93oJ77xMofe2xFNh4AaABAg,@andrerandomart8306,bahaya banget sih harus dilaporkan pada semua teman teman agar ikut nonton soalnya keren semua,11,2,2023-03-15T07:36:04Z,bahaya banget sih harus dilaporkan pada semua teman teman agar ikut nonton soalnya keren semua,94,negative,0.997349977493286,bahaya banget sih lapor teman teman nonton keren
UgwJ50GzoqOOeqsHsCp4AaABAg,@Posterpicoofficial,"Kalo dipikir2 pemilihin thumbnailnya tepat yak, kalo orang awam liat apa nih vibes ramadhan. eh pas diklik buset kwkw",11,2,2023-03-14T05:18:31Z,"Kalo dipikir2 pemilihin thumbnailnya tepat yak, kalo orang awam liat apa nih vibes ramadhan. eh pas diklik buset kwkw",117,negative,0.8175557851791382,kalo pemilihin thumbnailnya kalo orang awam liat nih vibes eh pas klik buset kwkw
UgycNAWFl-GM2C2rgKV4AaABAg,@TCLwandouyou,"Lagu nya enak loh 😌.  Tetap streaming ya guys🎉








Aku nonton lagi  pada 13 August 2O23,  musim panas, mari beat  sampai 100 jeti views",11,1,2023-08-13T14:24:14Z,"Lagu nya enak loh . Tetap streaming ya guys Aku nonton lagi pada 13 August 2O23, musim panas, mari beat sampai 100 jeti views",125,positive,0.944059193134308,lagu nya enak loh streaming ya guys nonton august musim mari beat jet views
UgzOhRAfxHU--ef2AVR4AaABAg,@Fitriviola3730,Enak bgt lagu nya sampai nambah ❤,11,1,2023-05-08T11:35:03Z,Enak bgt lagu nya sampai nambah,31,positive,0.9974573254585266,enak bgt lagu nya nambah
UgwaHeuYvS5FNz_5vzN4AaABAg,@selosnvn1361,lagunya kok enak yah?,11,1,2023-04-02T14:18:08Z,lagunya kok enak yah?,21,positive,0.9885961413383484,lagu enak
UgwoOijCD3A5xZY2R1R4AaABAg,@seeesshhbro,Anto lupa password apa udh jual hp ya,11,1,2023-03-28T21:22:31Z,Anto lupa password apa udh jual hp ya,37,neutral,0.9636380672454834,anto lupa password udh jual hp ya
UgwJC2ML46ERuD3a2A94AaABAg,@kaukabtsanimukhamad8071,Permainan Berbahaya,11,1,2023-03-28T16:35:47Z,Permainan Berbahaya,19,negative,0.9966236352920532,main bahaya
UgxBqDD5xpXaoXSjoNd4AaABAg,@Peraya_Lertprasert,"Like, new subs ngalir",11,1,2023-03-21T08:05:12Z,"Like, new subs ngalir",21,neutral,0.8714868426322937,new subs ngalir
UgzP7RyerV4q8WqzvMt4AaABAg,@fav2374,"Akan slalu streaming, kliann juga hrus ttep streaming yahh",11,1,2023-03-20T03:38:49Z,"Akan slalu streaming, kliann juga hrus ttep streaming yahh",58,neutral,0.6879374980926514,slalu kliann hrus ttep streaming yahh
UgyUT_SAjQLXOLkpnQx4AaABAg,@shewaswell,"ga kerasa udah tahun 2026, ke sini karena kangen PV yang sempat jadi kontroversi.",11,1,2023-03-18T06:06:31Z,"ga kerasa udah tahun 2026, ke sini karena kangen PV yang sempat jadi kontroversi.",81,positive,0.6957821249961853,ga rasa udah kangen pv
UgwP1LOiKfP8sKM8cpB4AaABAg,@jeromenicolas9653,"Di reaction video dua org bule gw kan liat di sudut ada cuplikan oshibe ini jg kann trs ad ditambahin subtitle inggris, gw kira Jot ud nambahin sub inggris, kok di sini gaada ya? Apaan dah JOT mimpi mau go internasional tp yg gini2 gaada subtitle inggris utk foreigner",11,1,2023-03-17T20:50:20Z,"Di reaction video dua org bule gw kan liat di sudut ada cuplikan oshibe ini jg kann trs ad ditambahin subtitle inggris, gw kira Jot ud nambahin sub inggris, kok di sini gaada ya? Apaan dah JOT mimpi mau go internasional tp yg gini2 gaada subtitle inggris utk foreigner",268,negative,0.9595764875411988,reaction video org bule gw liat sudut cuplik oshibe jg kann trs ad ditambahin subtitle gw jot ud nambahin sub gaada dah jot mimpi go internasional tp yg gaada subtitle inggris utk foreigner
Ugwsa_i4CXpIWan6EoF4AaABAg,@wandamalika6188,"Ciam cium ciam cium, itu angle kamera woi. Pada kagak ngerti angle kamera? google deh🥱",11,1,2023-03-17T11:06:47Z,"Ciam cium ciam cium, itu angle kamera woi. Pada kagak ngerti angle kamera? google deh",85,negative,0.995433509349823,ciam cium ciam angle kamera kagak ngerti angle google deh
UgxCCPq0Qxj6Wx-uoZ54AaABAg,@dayatyat8291,"Di caci & Subscriber mengalir wkw~
Bwt thanks yg dah Sub, pasti dari mahluk awam",11,1,2023-03-16T13:39:48Z,"Di caci & Subscriber mengalir wkw~ Bwt thanks yg dah Sub, pasti dari mahluk awam",80,negative,0.9144885540008544,caci subscriber alir bwt thanks yg dah mahluk awam
Ugx1mgEebEpobsAGt254AaABAg,@gef5827,"Sbnrnya bagus bgt kostum,dance,acting,pengambilan gambar,dll. Tp emang ky main ditepi jurang bgt sih ini. Pakai tema Timur Tengah,menjelang Ramadhan,kmrn jg baru aja ramai kontroversi di pildun,eh jkt mlh gelendotan di tepi jurang gini, duh ngeri om,kalau ga ada pose2 gt mngkin lbh aman. Meskipun maksudnya bukan kesana ya mmng tp yg awam hnya lihat yg jelas terlihat aja. Tp semoga jkt48 makin sukses yah",11,1,2023-03-15T15:16:30Z,"Sbnrnya bagus bgt kostum,dance,acting,pengambilan gambar,dll. Tp emang ky main ditepi jurang bgt sih ini. Pakai tema Timur Tengah,menjelang Ramadhan,kmrn jg baru aja ramai kontroversi di pildun,eh jkt mlh gelendotan di tepi jurang gini, duh ngeri om,kalau ga ada pose2 gt mngkin lbh aman. Meskipun maksudnya bukan kesana ya mmng tp yg awam hnya lihat yg jelas terlihat aja. Tp semoga jkt48 makin sukses yah",406,positive,0.8677956461906433,sbnrnya bagus bgt tp emang ky main tepi jurang bgt sih pakai tema timur jg aja ramai kontroversi jkt mlh gelendot tepi jurang duh ngeri ga gt mngkin lbh maksud kesana ya mmng tp yg awam hnya lihat yg tp moga jkt48 sukses yah
UgwB52a1ZoQBl__sJYd4AaABAg,@y00nyoung-qz3ce,"Mengesampingkan 🌈, mungkin ini lebih ke marsha yang polos diajak jadi kupu2 malam gt ya sama 4 orang lainnya. Di behindnya jg bilang kalo muthe itu yg paling jahat. Dan akhirnya marsha berubah kostum dari putih(polos) jadi hitam mungkin sudah ternoda gt. Wkwkwk IMO",11,1,2023-03-15T12:50:05Z,"Mengesampingkan , mungkin ini lebih ke marsha yang polos diajak jadi kupu2 malam gt ya sama 4 orang lainnya. Di behindnya jg bilang kalo muthe itu yg paling jahat. Dan akhirnya marsha berubah kostum dari putih(polos) jadi hitam mungkin sudah ternoda gt. Wkwkwk IMO",264,negative,0.992381989955902,samping marsha polos ajak malam gt ya orang behindnya jg bilang kalo muthe yg marsha ubah kostum hitam noda wkwkwk imo
Ugw8BUyKK85txCjKe9p4AaABAg,@parassrg,Yakin gasi sebenarnya thumnail tu berpengaruh banget..  coba dari flying high semalam thumnail di buat menarik kek gini pasti bakal lebih kencang setelah masuk jajaran trending,11,1,2023-03-14T06:37:48Z,Yakin gasi sebenarnya thumnail tu berpengaruh banget.. coba dari flying high semalam thumnail di buat menarik kek gini pasti bakal lebih kencang setelah masuk jajaran trending,175,positive,0.9805902242660522,gas thumnail tu pengaruh coba flying high malam thumnail tarik kek gin kencang masuk jajar trending
Ugwwr60ti_JW5X6lAy94AaABAg,@valensiusromeoalberto,Memang selalu tidak tertebak :) sukses selalu JKT48,11,1,2023-03-13T13:19:15Z,Memang selalu tidak tertebak :) sukses selalu JKT48,51,positive,0.9845446348190308,tebak sukses jkt48
UgxEJNHgiICwOJyUvN54AaABAg,@ataraaajaa,semoga tidak mengecewakan ya om JOT 😀,11,1,2023-03-13T09:07:02Z,semoga tidak mengecewakan ya om JOT,35,positive,0.9622637033462524,moga kecewa ya om jot
UgyrsZVpIqzF4BwT8_x4AaABAg,@zilvy.anastasia.jenette,Jujur aku bukan fans JKT48 tapi aku suka banget sama lagi ini,11,0,2023-12-31T09:26:27Z,Jujur aku bukan fans JKT48 tapi aku suka banget sama lagi ini,61,positive,0.9959641695022584,jujur fans jkt48 suka banget
Ugzx6_xFDYFKXgKWCJh4AaABAg,@rianpratamaputra1391,"Gelasehh freya totalitas nya, menjiwai parah❤",11,0,2023-04-28T19:43:49Z,"Gelasehh freya totalitas nya, menjiwai parah",44,positive,0.9625552892684937,gelasehh freya totalitas jiwa parah
UgyCW_QBtIIk4CSc-EF4AaABAg,@hardinpalacios9128,"Excellent interpretation and conceptualization of the theme.
Greetings from Chile.",11,0,2023-04-24T18:25:30Z,Excellent interpretation and conceptualization of the theme. Greetings from Chile.,82,neutral,0.945315718650818,excellent interpretation conceptualization greetings
UgxNjF-tx_d5wpAn9KR4AaABAg,@ララ-c4l,sumpah ini lagu enakk banget 🤩🤩,11,0,2023-04-17T13:39:30Z,sumpah ini lagu enakk banget,28,positive,0.9972821474075316,sumpah lagu enakk banget
UgxjoFVkFBOcdJW-dxV4AaABAg,@McRizzwan,"Nggak terasa sudah sebulan dirilis, dan masih enak didengar... 😁",11,0,2023-04-13T11:54:31Z,"Nggak terasa sudah sebulan dirilis, dan masih enak didengar...",62,positive,0.9948541522026062,nggak bulan enak
UgzBQFQxUF8_zpGLyT54AaABAg,@_48famz36,Seandainya nanti jot rilis singel yg senbatsunya 7 member dgn keterwakilan generasi berarti yg masuk Shani Gita Zee Fiony Marsha Indira Greesel,11,0,2023-04-01T06:21:38Z,Seandainya nanti jot rilis singel yg senbatsunya 7 member dgn keterwakilan generasi berarti yg masuk Shani Gita Zee Fiony Marsha Indira Greesel,143,neutral,0.9899623394012452,anda jot rilis singel yg senbatsunya member dgn wakil generasi yg masuk shani gita zee fiony marsha indira greesel
UgyH5tJp1eyea76Romx4AaABAg,@wahyualfarih4927,Congrats 1 juta 🔥,11,0,2023-03-31T12:46:41Z,Congrats 1 juta,15,positive,0.9830759763717652,congrats juta
UgwrwjtVa0buiMhHRo54AaABAg,@unibon19,YOK LANJUT 2 JUTA DALAM 4 BULAN 🤣,11,0,2023-03-31T12:07:29Z,YOK LANJUT 2 JUTA DALAM 4 BULAN,31,neutral,0.991418480873108,yok juta
UgyVHJbJs2xm89Y5xV14AaABAg,@myaccount512,Udah satu juta aja 🎉🎉🎉,11,0,2023-03-31T10:52:27Z,Udah satu juta aja,18,neutral,0.7683448791503906,udah juta aja
UgwXwCJDWy_mB_rG-p94AaABAg,@beat_1225,MANTAP JKT48 UDH 1JT VIEW,11,0,2023-03-31T10:50:44Z,MANTAP JKT48 UDH 1JT VIEW,25,positive,0.9898616075515748,mantap jkt48 udh view
UgyzNHxP_0eGrrqmHQd4AaABAg,@kokom430,Mantap 1jt dalam 2minggu👍,11,0,2023-03-31T10:12:35Z,Mantap 1jt dalam 2minggu,24,positive,0.9944201111793518,mantap
UgxH4sIYyZOwinM1EHx4AaABAg,@Macha_LetsGrowTogether,Congrats buat 1jt nya jeketi🎉,11,0,2023-03-31T10:07:41Z,Congrats buat 1jt nya jeketi,28,positive,0.9735289812088012,congrats nya jeket
Ugytmqd-PS-1WHu-rop4AaABAg,@Dani_123_,-+ 18 Hari tembus 1 M views... Congratss,11,0,2023-03-31T08:57:14Z,-+ 18 Hari tembus 1 M views... Congratss,40,neutral,0.5806512832641602,tembus congratss
UgwVr1J3rtNrviBuJSJ4AaABAg,@Ay-xz6ql,<200 lagiii 🎉,11,0,2023-03-31T08:35:40Z,<200 lagiii,11,neutral,0.55707186460495,lagiii
UgxSBghDjTL5HZ_57M54AaABAg,@gkk.ra_,dikit lagi 1 jttt,11,0,2023-03-31T05:48:48Z,dikit lagi 1 jttt,17,neutral,0.6940963268280029,dikit jttt
UgwRImigNT-aRV917zF4AaABAg,@starsgch,keren parahh,11,0,2023-03-31T04:58:53Z,keren parahh,12,positive,0.9709573984146118,keren parahh
UgxLt2DuQ4ycpsniXbx4AaABAg,@anitata7705,WOYY DIKIT LG SEJUTAA OMAGAAA YOKK STREAMINGG,11,0,2023-03-30T22:52:12Z,WOYY DIKIT LG SEJUTAA OMAGAAA YOKK STREAMINGG,45,negative,0.83687824010849,woyy dikit lg sejutaa omagaaa yokk streamingg
UgwBJpcTE3vkmsPDtnB4AaABAg,@fye13,Dikit lagi sejutaaaaa,11,0,2023-03-30T21:14:36Z,Dikit lagi sejutaaaaa,21,negative,0.963869333267212,dikit sejutaaaaa
UgzvsdeAsgpYgPo8Dpp4AaABAg,@Peraya_Lertprasert,Dikit lagi 1 JT,11,0,2023-03-30T20:33:31Z,Dikit lagi 1 JT,15,neutral,0.8335770964622498,dikit jt
UgzvVO9SUdNzJ89JEuV4AaABAg,@Dani_123_,7k lg ges smngatt,11,0,2023-03-30T18:55:52Z,7k lg ges smngatt,17,neutral,0.5041171908378601,lg ges smngatt
UgxEvplcKAJohcWi_MJ4AaABAg,@ekatiara1271,Gas satu jetii,11,0,2023-03-30T14:18:42Z,Gas satu jetii,14,negative,0.9097065925598145,gas jetii
UgzTA0oI-0j2e6lmeQV4AaABAg,@AGUNGSAPHUTRA-kv3ub,good luck,11,0,2023-03-30T05:42:49Z,good luck,9,positive,0.9750956892967224,good luck
Ugz4dEXroyj628Kj0Xd4AaABAg,@ompong1246,Nona,11,0,2023-03-28T22:47:08Z,Nona,4,neutral,0.3729403614997864,nona
UgyGwO0Qenx3aauZy8N4AaABAg,@lightwater3634,31k lagii,11,0,2023-03-28T18:34:14Z,31k lagii,9,neutral,0.7585349082946777,lagi
Ugy6HQllHVstbxMIQxB4AaABAg,@sakumaminori8786,"Buat cell yg nonton ini, jan mikir yg aneh2 ya sayaang",11,0,2023-03-28T15:54:30Z,"Buat cell yg nonton ini, jan mikir yg aneh2 ya sayaang",54,negative,0.9964622855186462,cell yg nonton jan mikir yg ya sayaang
Ugyi8gvnUfHmrXAAzIF4AaABAg,@dzydreamy2738,"Aku suka, vibenya kyk ada yuri""nya gtu",11,0,2023-03-27T15:37:05Z,"Aku suka, vibenya kyk ada yuri""nya gtu",38,positive,0.9908581376075744,vibenya kyk gtu
UgyPT9s4WYvxolnTDnt4AaABAg,@calonmiliader418,"Siapa yang menonton video ini di bulan puasa? 🗿
https://youtu.be/EURKJxvJVn4",11,0,2023-10-25T04:05:23Z,Siapa yang menonton video ini di bulan puasa? https://youtu.be/EURKJxvJVn4,74,neutral,0.9833047389984132,tonton video
Ugz8xyic0GXqHI3nng54AaABAg,@kamandakapitoe1383,Dede preyaaa....,11,0,2023-03-26T17:07:50Z,Dede preyaaa....,16,negative,0.6146236062049866,dede
UgydPfk1sF-pVyG6Hzt4AaABAg,@Dika-oraa,Makin keren,11,0,2023-03-26T16:18:13Z,Makin keren,11,positive,0.996868908405304,keren
Ugw7Hr7DSFZJ3GgG6WJ4AaABAg,@Dani_123_,Dikit lg 950k views gass terus!!!!,11,0,2023-03-26T14:42:29Z,Dikit lg 950k views gass terus!!!!,34,neutral,0.7563124895095825,dikit lg views gass
UgziwfKSedAdUUx76St4AaABAg,@GustiWicaksana,Udah 2 minggu tp masih tranding gila gak sih 😅,11,0,2023-03-26T13:41:34Z,Udah 2 minggu tp masih tranding gila gak sih,44,negative,0.9217218160629272,udah minggu tp tranding gila gak sih
UgwG5W0n82hd8p2UFMp4AaABAg,@starsgch,jujur ini kerenn bgt si,11,0,2023-03-26T12:19:25Z,jujur ini kerenn bgt si,23,positive,0.9962533712387084,jujur kerenn bgt si
UgwFP6KnKqt4WUbl5nt4AaABAg,@amaliaintan181,bikin video reaction dong,11,0,2023-03-26T11:34:43Z,bikin video reaction dong,25,neutral,0.9764165282249452,bikin video reaction
Ugxms4LpWzJtSlREVOh4AaABAg,@hunterinspace5462,gass nyusul eurekaa💪🏻💪🏻💪🏻,11,0,2023-03-25T12:07:41Z,gass nyusul eurekaa,19,neutral,0.7255875468254089,gass nyusul eurekaa
Ugz5_8Mgs5_6PLkggBV4AaABAg,@NurfahmiBillah-vz3no,Keren parah sih ini,11,0,2023-03-25T01:58:33Z,Keren parah sih ini,19,negative,0.844291627407074,keren parah sih
UgxK06zi7A5Gp2QCQjx4AaABAg,@seeesshhbro,Sambil push rank nonton oshibe,11,0,2023-03-24T21:04:39Z,Sambil push rank nonton oshibe,30,neutral,0.9600375890731812,push rank nonton oshibe
UgyZjsCeC6CvsgA3DKt4AaABAg,@acok4998,Sangat Berani Sekali 😙,11,0,2023-03-24T17:00:29Z,Sangat Berani Sekali,20,positive,0.9857075810432434,berani
UgwnCt1o8pJk8vHGKiF4AaABAg,@ruru-dg9gi,Nonton lg dong meskipun udh download🤣🤣🤣ini mah bentar lg tembus 1 juta,11,0,2023-03-24T02:16:55Z,Nonton lg dong meskipun udh downloadini mah bentar lg tembus 1 juta,67,negative,0.5631805062294006,nonton lg udh downloadini mah bentar lg tembus juta
UgyebNLS8gkxeARCQTt4AaABAg,@darajelita8959,kerennn bngttt woii,11,0,2023-03-23T14:04:06Z,kerennn bngttt woii,19,positive,0.9963842630386353,kerennn bngttt woii
UgwMAsHGMzKUbG1PS-B4AaABAg,@fahrisahputrasayangfiony,Gasss,11,0,2023-03-23T11:38:37Z,Gasss,5,positive,0.5323629975318909,gasss
UgzC2k5EiM9cNNdGxzt4AaABAg,@hunterinspace5462,"sudah berbuka, saatnya streaming oshibe",11,0,2023-03-23T11:25:20Z,"sudah berbuka, saatnya streaming oshibe",39,neutral,0.9879139065742492,streaming oshibe
Ugyh4jLtPUDvOsFUkJN4AaABAg,@tasyanovita4913,acelll cakep bangetttttttt😍😍😍😍,11,0,2023-03-23T07:38:28Z,acelll cakep bangetttttttt,26,positive,0.995380163192749,acelll cakep bangetttttttt
UgwcKJHTb5xoxkvzsJt4AaABAg,@Dani_123_,Gass sblm imsak,11,0,2023-03-22T20:59:18Z,Gass sblm imsak,15,neutral,0.8860618472099304,gass sblm imsak
UgxRmVmRX7_QCPOb0B54AaABAg,@muchammadwahyudi5200,Anjir tranding lagi 😅,11,0,2023-03-22T20:21:28Z,Anjir tranding lagi,19,negative,0.9969944953918456,anjir tranding
Ugxa-KjVrwBYHnoEQz94AaABAg,@ummyzubaydach4571,3:50 goyang ngebor😂,11,0,2023-03-22T14:04:32Z,3:50 goyang ngebor,18,negative,0.7473832368850708,goyang ngebor
UgyPBrPjAnwTUPy8FnJ4AaABAg,@fridamulyati9301,I LOVE ANIMEEEH:3,11,0,2023-03-22T11:39:03Z,I LOVE ANIMEEEH:3,17,positive,0.9853201508522034,love
UgwAaBjQRTkK7s9zYeh4AaABAg,@Dani_123_,Turun trending 10,11,0,2023-03-21T10:36:50Z,Turun trending 10,17,neutral,0.4994729459285736,turun trending
UgxoCW5J0YBz2K6dfU94AaABAg,@Aribowoidoffc,Keren parah ini mah,11,0,2023-03-21T10:21:56Z,Keren parah ini mah,19,positive,0.9317092895507812,keren parah mah
Ugxcz9XDJj8f1NQkqb94AaABAg,@Peraya_Lertprasert,55 k+ likes,11,0,2023-03-21T09:21:42Z,55 k+ likes,11,neutral,0.995244562625885,likes
UgzrbUuYUNMjuIT-H714AaABAg,@nikrozz8130,masih bertahan di urutan 9😮,11,0,2023-03-21T02:29:16Z,masih bertahan di urutan 9,26,neutral,0.747780978679657,tahan urut
UgzbnGmV72emp1_bgh54AaABAg,@Peraya_Lertprasert,"Yang paham seni aja, yg gk paham pergilah ke laut",11,0,2023-03-21T00:37:58Z,"Yang paham seni aja, yg gk paham pergilah ke laut",49,negative,0.822188138961792,paham seni yg gk paham pergi laut
Ugwy6BqjWIyDZcMyZZt4AaABAg,@ofiektht105,Op banget marsha,11,0,2023-03-20T19:35:15Z,Op banget marsha,16,negative,0.9776060581207277,op banget marsha
UgzAtJs4Aj_5QocAAbB4AaABAg,@setoprasetyo4765,Di otak gua kenapa langsung kebayang anime sailor moon 😂😂,11,0,2023-03-20T17:28:03Z,Di otak gua kenapa langsung kebayang anime sailor moon,54,negative,0.4293982684612274,otak gua langsung bayang anime sailor moon
UgymBvMI5zjvYo21rlF4AaABAg,@Peraya_Lertprasert,"Sebelum tidur, nambahin views dulu",11,0,2023-03-20T16:12:26Z,"Sebelum tidur, nambahin views dulu",34,neutral,0.9905971884727478,nambahin views
Ugz-rYaqpS5gXzVaU7J4AaABAg,@shewaswell,tepat seminggu para fans dikeJOTkan,11,0,2023-03-20T13:19:46Z,tepat seminggu para fans dikeJOTkan,35,neutral,0.9548221230506896,minggu fans dikejotkan
UgzFqMUtspF8WFblwRZ4AaABAg,@Peraya_Lertprasert,54 k+ like,11,0,2023-03-20T10:33:57Z,54 k+ like,10,neutral,0.9921185970306396,like
UgzhWsiZVLv-gRt5vf54AaABAg,@ViviArtika,arabic👍,11,0,2023-03-20T09:42:29Z,arabic,6,negative,0.6117662787437439,arabic
UgzXW8kvdJ_CEZ9nuK14AaABAg,@hunterinspace5462,syapa yg streaming trs☝🏻☝🏻☝🏻☝🏻,11,0,2023-03-20T09:08:36Z,syapa yg streaming trs,22,neutral,0.9441661834716796,syapa yg streaming trs
